institution_name,institution_median_norm,p90,n_works
University of Pavia,0.641221373840219,1.3593354107383138,191
University of New Mexico,0.6411870503418375,1.3526011560185438,77
Istanbul University-Cerrahpaşa,0.6410146132761807,1.2340231497409322,72
University of Würzburg,0.6407766990104629,2.483145477765575,109
University of Milano-Bicocca,0.6407715585968323,1.8927203064191365,180
Erasmus University Rotterdam,0.6405654153985005,1.4614432852235524,148
Mayo Clinic in Arizona,0.6404405979357228,1.5463753742438382,290
National Cheng Kung University,0.639518135374889,1.3216374266510527,179
Heilongjiang University,0.6391883322594509,1.0304471930934962,129
Hiroshima University,0.6391077960241334,1.9792717032542484,80
Inner Mongolia Agricultural University,0.6390427896710456,1.14642082425746,98
University of Warwick,0.6388114008312569,1.361863377183363,368
University of Chile,0.6385609892943576,2.4468037393289648,57
Inonu University,0.6383718111850523,1.7674079877240634,54
St. Michael's Hospital,0.6383718111850523,1.6156356751961243,54
Temple University,0.6383718111850523,1.475383795241732,98
China Earthquake Administration,0.6383718111850523,0.981132075431589,52
Agricultural Information Institute,0.6383549396319141,1.182497461818404,92
Universidade Federal do Rio de Janeiro,0.6379459750209309,1.370617186875737,76
University of Genoa,0.6372795969404095,1.3593354107383138,201
United States Geological Survey,0.636722773788938,1.5115367870767757,62
University of Colorado Denver,0.6366296079340291,1.2193548386683766,99
Helwan University,0.635731988213706,1.2745518838747345,112
Stanford Medicine,0.635294117512526,4.923273657150497,141
Rice University,0.6351476752568516,2.175220912052615,186
Philipps University of Marburg,0.6351476752568516,1.7568096038960463,77
University of Nebraska–Lincoln,0.6351476752568516,1.6768625381541307,119
University of Graz,0.6351476752568516,1.6292918626154018,68
University of South Florida,0.6351476752568516,1.5455815562927326,149
Institute for Biomedical Engineering,0.6351476752568516,1.4108313543258812,60
University Medical Center Groningen,0.6351476752568516,1.3953488371281775,230
Warsaw University of Technology,0.6351476752568516,1.3928881248999685,107
Lomonosov Moscow State University,0.6351476752568516,1.3754316723761573,57
University of Cyprus,0.6351476752568516,1.3211009173584713,53
University of Basel,0.6351476752568516,1.2150651178826726,192
Children's Hospital of Philadelphia,0.6351476752568516,1.1322197689361269,162
Chongqing Institute of Green and Intelligent Technology,0.6341463414324806,1.4830508473947859,86
Northeast Institute of Geography and Agroecology,0.6326418663962277,1.5410173159689524,82
University of Copenhagen,0.6301369862517358,2.1199999999152,522
Université Fédérale de Toulouse Midi-Pyrénées,0.6291659319096624,1.7081850533078353,111
Chiba University,0.628574482849452,0.9418767070822197,83
Samsung Medical Center,0.628574482849452,0.9377171534732159,103
State Key Laboratory of Vehicle NVH and Safety Technology,0.6281755196125485,1.4371134020114826,50
Seoul National University of Science and Technology,0.6278179497757458,1.0579064587413691,102
Agostino Gemelli University Polyclinic,0.6273798721028384,1.6172206796024238,176
Guiyang Medical University,0.6268656714453107,1.2338383598331788,61
University of Oulu,0.6260945709103782,1.6548130072212852,239
Universidade de Vigo,0.6260069044648651,1.3807558157757645,120
China Academy of Engineering Physics,0.6249999998046875,0.6652522554859263,50
University of Coimbra,0.6248941574719554,1.3593354107383138,219
Qiqihar University,0.624622812294443,1.2449297971103166,60
Kookmin University,0.6242774566040964,1.192597669281165,51
University of Regensburg,0.6242462062881856,2.8851171293199753,64
National Institute of Advanced Industrial Science and Technology,0.6239697802028525,1.1176470585112457,111
University of Siegen,0.6236559139396,1.4549347350101205,56
Magna Graecia University,0.6236559139396,1.4006366334821694,69
Chung Yuan Christian University,0.6235212962390451,1.2665540777879096,60
Jiangsu Normal University,0.6214775323364353,1.1399439774505333,83
University of Brescia,0.6209677419004292,1.539078156263276,85
Manouba University,0.6205224885416974,1.3665665032838337,55
Nanchang Institute of Technology,0.620389020816465,1.512562814023661,106
Medical University of Vienna,0.6203208554225743,1.9030695750336393,217
Nanjing Medical University,0.6203208554225743,1.2817337460586031,333
Colorado State University,0.6203110704162419,1.4010684241045395,112
Jiangxi University of Finance and Economics,0.6193029490267953,1.4446753281577496,87
University of Kentucky,0.6188925081050196,1.917330336519736,112
Indian Institute of Information Technology Allahabad,0.6186112617477307,1.2338383598331788,108
The University of Texas at Dallas,0.6182212581090104,1.2971295577524642,102
Guangzhou University of Chinese Medicine,0.6180567012098028,0.979083310921508,66
ITMO University,0.617922425305872,2.0588235289878893,111
University of Lübeck,0.6178587855270865,2.78312839914072,98
Georgetown University,0.6176232280529892,1.165401408786941,70
Group Sense (China),0.6173725771525147,1.1376008984081718,65
Aix-Marseille Université,0.6168674698557353,1.1777727580439201,129
Duke Medical Center,0.6167523077507396,1.7691817872859037,65
National Engineering School of Tunis,0.616252821641216,1.8456744414835329,53
University of Central Punjab,0.6157243816031407,1.413893955354383,55
Koç University,0.6145038167774751,1.8804709271929183,133
University of Rochester,0.6142857142635174,1.5698005697573372,129
Istituto di Ricovero e Cura a Carattere Scientifico San Raffaele,0.6134969324965185,0.8883636190798888,80
Huashan Hospital,0.6120906800799415,1.1013044332162383,76
Shahid Beheshti University of Medical Sciences,0.610408447784689,1.5573770490526742,158
Universidade Estadual Paulista (Unesp),0.6086956521521183,1.2369400010293898,138
Universitat Autònoma de Barcelona,0.6079011183890077,1.4806060317998146,170
"City University of Hong Kong, Shenzhen Research Institute",0.6077281214144,1.6073568046110747,122
Justus-Liebig-Universität Gießen,0.6075325589413363,1.6419945417530033,59
Université Ibn-Tofail,0.6075325589413363,1.087468328590651,53
Shenzhen Research Institute of Big Data,0.6070409133822946,2.204088562465973,67
Tohoku University,0.6065009560087967,1.167914758740755,203
Beijing Academy of Quantum Information Sciences,0.6050189068242003,1.376093728773149,57
Montreal Neurological Institute and Hospital,0.6046511626078962,1.4180478103746406,79
Guangxi University of Science and Technology,0.6044195019139259,1.073027794742202,96
Netaji Subhas University of Technology,0.6039886038062029,0.9389139547275197,55
Microsoft Research (United Kingdom),0.603773584723389,2.6399060113016506,123
Western University,0.603773584723389,1.4527308148777154,216
Institut Polytechnique de Bordeaux,0.6034482758317231,1.4314592759134506,75
Shanghai Innovative Research Center of Traditional Chinese Medicine,0.6028985507019198,2.5110132157484135,69
Shanghai Fudan Microelectronics (China),0.6028985507019198,2.2209090476997218,81
University College London Hospitals NHS Foundation Trust,0.602870813379822,2.6786662826049827,61
Dalian Institute of Chemical Physics,0.60167340676365,1.1794158552967,84
Max Planck Institute for Human Cognitive and Brain Sciences,0.6011560693415751,1.1499186990628585,59
Indian Institute of Technology Kharagpur,0.5998874858306311,1.1633109619145483,162
Erasmus MC,0.5997001499025599,1.3623419010526057,168
New Jersey Institute of Technology,0.5995457986224186,1.3555862292647367,127
Universidad de Cádiz,0.5989111071979376,0.7531277018301121,50
University of Dundee,0.5988023951737245,1.6818290121879085,57
Lifespan,0.5985748218378029,1.628666634979796,52
Pacific Northwest National Laboratory,0.598193057515803,1.626634958309379,163
CEA Paris-Saclay,0.5980628438795051,1.7038526766672932,114
Skolkovo Institute of Science and Technology,0.5962988346405825,1.640160303649323,79
Hunan Agricultural University,0.5962988346405825,1.509971509515507,121
Assistance Publique – Hôpitaux de Paris,0.5941707716572254,1.7820652914361939,188
Indiana University School of Medicine,0.5922424127199258,1.7121372115619478,107
École Normale Supérieure - PSL,0.5922424127199258,1.471496437017932,71
The Alan Turing Institute,0.5922424127199258,1.3503251123065607,96
Polytechnic Institute of Porto,0.5921281783175442,0.9011391907555254,51
Xijing Hospital,0.591992780109335,1.282442747680438,62
Amsterdam University Medical Centers,0.5909943714655443,1.3390495141821668,397
Salk Institute for Biological Studies,0.5898430611653086,1.2489121777184509,50
National Research University Higher School of Economics,0.588716271449173,1.0338238884752717,57
Brandeis University,0.5883618264196744,1.4931769351298756,52
Université Libre de Bruxelles,0.5882352940984237,1.8260807725531047,101
Goethe University Frankfurt,0.5882352940984237,1.4216152018647816,191
Université Laval,0.586939694584641,1.4123456789739857,171
Universidade Federal de Viçosa,0.5845410627708698,0.920517086877219,55
University of Haifa,0.5821917807993213,1.2779872794693874,54
Australian Centre for Robotic Vision,0.5812893798288137,1.6468176250634292,70
Stomatology Hospital,0.5811688311451974,0.8910891086462112,70
Copenhagen University Hospital,0.579917442625821,2.4492520782609937,60
Université Gustave Eiffel,0.579917442625821,2.174936657181302,71
Agriculture and Food,0.579917442625821,1.5399999998921998,51
University of Novi Sad,0.579917442625821,0.9318133987839692,114
Zhongshan Hospital,0.5780856422977225,1.087468328590651,95
University of Salzburg,0.5780423280247422,1.076989536305096,80
National Sun Yat-sen University,0.5773809523613425,1.1867837127747545,64
Universidade Federal do Espírito Santo,0.5767722811511438,0.9389139547275197,50
HES-SO University of Applied Sciences and Arts Western Switzerland,0.5753424657376619,1.282442747680438,53
Lanzhou Institute of Chemical Physics,0.574789915948032,1.539579349868484,55
Indian Institute of Technology Bombay,0.5746691871281764,1.1611032023119865,79
University of Lausanne,0.5738140417300515,2.1142562294232365,212
Finnish Geospatial Research Institute,0.5736023817206393,0.8836837220964892,50
Tongji Hospital,0.569348451191722,1.8539185498262551,118
Jiangsu Province Hospital,0.5679882885076257,1.3593354107383138,86
Hospital for Special Surgery,0.5653689221357067,0.8156012464429883,112
Fred Hutch Cancer Center,0.5652188165233878,1.345108695597346,70
National Engineering Research Center of Electromagnetic Radiation Control Materials,0.5644171779002598,0.9197080291568012,72
Academy of Scientific and Innovative Research,0.5638051043794549,1.523703076175022,68
State Key Laboratory of Surface Physics,0.5611930218911346,1.3609467454816009,52
Berlin Institute of Health at Charité - Universitätsmedizin Berlin,0.560683916137036,2.3402708920491317,83
Peking Union Medical College Hospital,0.5605583070531767,1.1599327382956923,145
Zhejiang University of Finance and Economics,0.5585929333230275,1.3929236498627937,52
University of Tartu,0.5584045583822859,1.1657361900137113,132
Maastricht University Medical Centre,0.55727554176461,1.4083709320912796,94
Boston Children's Hospital,0.5529724343969811,1.3296367112500544,206
Osnabrück University,0.5523023263103057,1.6292918626154018,61
Tokyo Medical and Dental University,0.5523023263103057,1.4762581745558434,55
Northwest Institute of Eco-Environment and Resources,0.5523023263103057,1.268841394758565,61
Zhujiang Hospital,0.5523023263103057,0.8925077609209693,77
Massachusetts Eye and Ear Infirmary,0.551855375802086,1.0768910301510788,65
Australian Research Council,0.5496453900684857,1.9822834644927887,53
Jawaharlal Nehru Medical College,0.5493975903362927,1.2033724038471199,58
Michigan Technological University,0.5480182453028156,1.0272714046403644,78
Smith-Kettlewell Eye Research Institute,0.5437341642953255,2.9683293744510917,62
UK Dementia Research Institute,0.5437341642953255,2.038355479603179,53
Second Affiliated Hospital of Nanchang University,0.5437341642953255,1.9030695750336393,74
University of Tokyo Hospital,0.5437341642953255,1.6780201693731231,59
Wellcome Centre for Integrative Neuroimaging,0.5437341642953255,1.5967472470407156,80
Columbia University Irving Medical Center,0.5437341642953255,1.5299595661931418,121
Union Hospital,0.5437341642953255,1.3804521454697212,149
First Affiliated Hospital of Guangzhou Medical University,0.5437341642953255,1.3593354107383138,50
Sechenov University,0.5437341642953255,1.283191894226506,57
University of Mumbai,0.5437341642953255,1.223575484603305,67
University of Applied Sciences and Arts of Southern Switzerland,0.5437341642953255,1.220257234681566,65
Maastro Clinic,0.5437341642953255,1.1469340800903278,65
The Netherlands Cancer Institute,0.5437341642953255,1.1046046526206115,102
University Medical Center Hamburg-Eppendorf,0.5437341642953255,1.0949390976858597,137
National Hospital for Neurology and Neurosurgery,0.5437341642953255,1.0607634106870056,185
Nanjing Drum Tower Hospital,0.5437341642953255,0.9863720457514384,69
Neurosciences Institute,0.5437341642953255,0.9715999641156327,80
First Affiliated Hospital of Jinan University,0.5437341642953255,0.9139784945990866,81
Amsterdam Neuroscience,0.5437341642953255,0.8156012464429883,56
University of Kansas Medical Center,0.5428888783265987,1.1351312910465245,60
Institut National des Sciences Appliquées de Lyon,0.538274745590671,1.019985196110985,53
First Hospital of Jilin University,0.5343800756558112,1.102621872059535,53
Kwame Nkrumah University of Science and Technology,0.5329153604857898,1.940985966114118,81
Renmin Hospital of Wuhan University,0.5299313051855762,1.4827586202499403,50
Sunnybrook Health Science Centre,0.5246872099947905,1.0769230766331361,67
Guangxi Medical University,0.5246872099947905,0.7205616021425761,133
Sandia National Laboratories California,0.523304988394567,0.7944996179974683,59
Fraunhofer Institute for Digital Medicine,0.5229188351217886,1.1796745267135595,50
Munich Cluster for Systems Neurology,0.4970720936792752,1.9030695750336393,54
First Affiliated Hospital of GuangXi Medical University,0.4970720936792752,0.641595947113253,73
Institute for Systems Biology,0.48593350382388917,2.2368244215567383,51
Novo Nordisk Foundation,0.4307692307665799,1.4806060317998146,120
Hadassah Medical Center,0.3922789539154618,0.8883636190798888,51
